shape_id,county_name,precinct_id,pres_red,pres_blue,gov_red,gov_blue,con_any_districts,con_red_votes,con_blue_votes
2403,ALAMANCE,01,,,,,,,
2401,ALAMANCE,02,,,,,,,
2396,ALAMANCE,035,,,,,,,
2409,ALAMANCE,03C,,,,,,,
2410,ALAMANCE,03N,,,,,,,
2407,ALAMANCE,03N2,,,,,,,
2398,ALAMANCE,03S,,,,,,,
2408,ALAMANCE,03W,,,,,,,
2392,ALAMANCE,04,,,,,,,
2391,ALAMANCE,05,,,,,,,
4,ALAMANCE,063,,,,,,,
9,ALAMANCE,064,,,,,,,
3,ALAMANCE,06E,,,,,,,
1,ALAMANCE,06N,,,,,,,
2399,ALAMANCE,06S,,,,,,,
131,ALAMANCE,06W,,,,,,,
2400,ALAMANCE,07,,,,,,,
2402,ALAMANCE,08N,,,,,,,
2404,ALAMANCE,08S,,,,,,,
83,ALAMANCE,09N,,,,,,,
81,ALAMANCE,09S,,,,,,,
2406,ALAMANCE,103,,,,,,,
2390,ALAMANCE,10N,,,,,,,
8,ALAMANCE,10S,,,,,,,
7,ALAMANCE,11,,,,,,,
2,ALAMANCE,1210,,,,,,,
2395,ALAMANCE,124,,,,,,,
6,ALAMANCE,125,,,,,,,
2394,ALAMANCE,126,,,,,,,
2393,ALAMANCE,127,,,,,,,
10,ALAMANCE,128,,,,,,,
2397,ALAMANCE,129,,,,,,,
132,ALAMANCE,12E,,,,,,,
5,ALAMANCE,12N,,,,,,,
82,ALAMANCE,12S,,,,,,,
133,ALAMANCE,12W,,,,,,,
2389,ALAMANCE,13,,,,,,,
59,ALEXANDER,B1,,,,,,,
60,ALEXANDER,B2,,,,,,,
61,ALEXANDER,E,,,,,,,
62,ALEXANDER,G1,,,,,,,
63,ALEXANDER,G2,,,,,,,
64,ALEXANDER,L,,,,,,,
65,ALEXANDER,M,,,,,,,
66,ALEXANDER,S1,,,,,,,
67,ALEXANDER,S2,,,,,,,
68,ALEXANDER,SL,,,,,,,
69,ALEXANDER,T1,,,,,,,
94,ALEXANDER,T2,,,,,,,
95,ALEXANDER,T3,,,,,,,
96,ALEXANDER,T4,,,,,,,
97,ALEXANDER,T5,,,,,,,
98,ALEXANDER,W,,,,,,,
39,ALLEGHANY,01,,,,,,,
42,ALLEGHANY,02,,,,,,,
2451,ALLEGHANY,03,,,,,,,
41,ALLEGHANY,04,,,,,,,
2452,ALLEGHANY,05,,,,,,,
85,ALLEGHANY,06,,,,,,,
44,ALLEGHANY,07,,,,,,,
78,ANSON,ANS,,,,,,,
77,ANSON,BURN,,,,,,,
79,ANSON,GULL,,,,,,,
72,ANSON,LILE,,,,,,,
76,ANSON,MM,,,,,,,
70,ANSON,PEAC,,,,,,,
80,ANSON,POLK,,,,,,,
73,ANSON,W1,,,,,,,
74,ANSON,W2,,,,,,,
75,ANSON,W3,,,,,,,
71,ANSON,WS,,,,,,,
1019,ASHE,02,,,,,,,
1017,ASHE,03,,,,,,,
1011,ASHE,04,,,,,,,
1043,ASHE,06,,,,,,,
1042,ASHE,07,,,,,,,
1045,ASHE,08,,,,,,,
2276,ASHE,09,,,,,,,
1018,ASHE,10,,,,,,,
1040,ASHE,11,,,,,,,
1016,ASHE,12,,,,,,,
1013,ASHE,13,,,,,,,
1014,ASHE,14,,,,,,,
1015,ASHE,15,,,,,,,
1012,ASHE,16,,,,,,,
1041,ASHE,17,,,,,,,
1044,ASHE,18,,,,,,,
2275,ASHE,20,,,,,,,
49,AVERY,01,,,,,,,
51,AVERY,02,,,,,,,
50,AVERY,03,,,,,,,
57,AVERY,04,,,,,,,
52,AVERY,05,,,,,,,
86,AVERY,06,,,,,,,
92,AVERY,07,,,,,,,
87,AVERY,08,,,,,,,
53,AVERY,09,,,,,,,
56,AVERY,10,,,,,,,
93,AVERY,11,,,,,,,
48,AVERY,12,,,,,,,
89,AVERY,13,,,,,,,
88,AVERY,14,,,,,,,
91,AVERY,15,,,,,,,
90,AVERY,16,,,,,,,
58,AVERY,17,,,,,,,
54,AVERY,18,,,,,,,
55,AVERY,19,,,,,,,
31,BEAUFORT,AUROR,,,,,,,
114,BEAUFORT,BEADM,,,,,,,
106,BEAUFORT,BELHV,,,,,,,
104,BEAUFORT,BLCK,,,,,,,
110,BEAUFORT,CHOCO,,,,,,,
115,BEAUFORT,EDWAR,,,,,,,
107,BEAUFORT,GILEA,,,,,,,
2453,BEAUFORT,HB,,,,,,,
32,BEAUFORT,NCRK,,,,,,,
105,BEAUFORT,OLDF,,,,,,,
112,BEAUFORT,PANTE,,,,,,,
2454,BEAUFORT,PINET,,,,,,,
109,BEAUFORT,PSJW3,,,,,,,
30,BEAUFORT,RVRD,,,,,,,
116,BEAUFORT,SURBA,,,,,,,
108,BEAUFORT,TCRK,,,,,,,
103,BEAUFORT,WASH1,,,,,,,
111,BEAUFORT,WASH2,,,,,,,
113,BEAUFORT,WASH4,,,,,,,
118,BEAUFORT,WASHP,,,,,,,
117,BEAUFORT,WDPD,,,,,,,
33,BERTIE,C1,,,,,,,
84,BERTIE,C2,,,,,,,
47,BERTIE,IW,,,,,,,
38,BERTIE,M1,,,,,,,
37,BERTIE,M2,,,,,,,
34,BERTIE,MH,,,,,,,
46,BERTIE,RX,,,,,,,
40,BERTIE,SN,,,,,,,
36,BERTIE,W1,,,,,,,
35,BERTIE,W2,,,,,,,
45,BERTIE,WD,,,,,,,
43,BERTIE,WH,,,,,,,
100,BLADEN,P10,,,,,,,
125,BLADEN,P15,,,,,,,
99,BLADEN,P201,,,,,,,
101,BLADEN,P202,,,,,,,
119,BLADEN,P25,,,,,,,
120,BLADEN,P30,,,,,,,
126,BLADEN,P35,,,,,,,
102,BLADEN,P40,,,,,,,
123,BLADEN,P45,,,,,,,
127,BLADEN,P501,,,,,,,
128,BLADEN,P502,,,,,,,
130,BLADEN,P55,,,,,,,
122,BLADEN,P60,,,,,,,
129,BLADEN,P65,,,,,,,
124,BLADEN,P70,,,,,,,
121,BLADEN,P75,,,,,,,
2364,BLADEN,P80,,,,,,,
14,BRUNSWICK,01,,,,,,,
22,BRUNSWICK,02,,,,,,,
25,BRUNSWICK,03,,,,,,,
2282,BRUNSWICK,04A,,,,,,,
2283,BRUNSWICK,04B,,,,,,,
2284,BRUNSWICK,04C,,,,,,,
17,BRUNSWICK,05,,,,,,,
28,BRUNSWICK,06,,,,,,,
11,BRUNSWICK,07,,,,,,,
24,BRUNSWICK,08,,,,,,,
29,BRUNSWICK,09,,,,,,,
2698,BRUNSWICK,10A,,,,,,,
2721,BRUNSWICK,10B,,,,,,,
15,BRUNSWICK,11,,,,,,,
27,BRUNSWICK,12,,,,,,,
16,BRUNSWICK,13,,,,,,,
20,BRUNSWICK,14,,,,,,,
21,BRUNSWICK,15,,,,,,,
19,BRUNSWICK,16,,,,,,,
13,BRUNSWICK,17,,,,,,,
26,BRUNSWICK,18,,,,,,,
18,BRUNSWICK,19,,,,,,,
12,BRUNSWICK,20,,,,,,,
23,BRUNSWICK,21,,,,,,,
2705,BRUNSWICK,22,,,,,,,
2699,BRUNSWICK,23,,,,,,,
519,BUNCOMBE,01.1,,,,,,,
2668,BUNCOMBE,02.1,,,,,,,
516,BUNCOMBE,03.1,,,,,,,
514,BUNCOMBE,04.1,,,,,,,
2669,BUNCOMBE,05.1,,,,,,,
515,BUNCOMBE,06.1,,,,,,,
446,BUNCOMBE,07.1,,,,,,,
2413,BUNCOMBE,08.2,,,,,,,
2412,BUNCOMBE,08.3,,,,,,,
444,BUNCOMBE,09.1,,,,,,,
2612,BUNCOMBE,10.1,,,,,,,
518,BUNCOMBE,11.1,,,,,,,
2611,BUNCOMBE,12.1,,,,,,,
571,BUNCOMBE,13.1,,,,,,,
2672,BUNCOMBE,14.2,,,,,,,
2618,BUNCOMBE,14.3,,,,,,,
569,BUNCOMBE,15.1,,,,,,,
2616,BUNCOMBE,16.2,,,,,,,
2619,BUNCOMBE,17.1,,,,,,,
2627,BUNCOMBE,18.2,,,,,,,
521,BUNCOMBE,19.1,,,,,,,
2620,BUNCOMBE,20.1,,,,,,,
2621,BUNCOMBE,21.1,,,,,,,
2665,BUNCOMBE,22.2,,,,,,,
2632,BUNCOMBE,23.2,,,,,,,
2667,BUNCOMBE,23.3,,,,,,,
2610,BUNCOMBE,24.1,,,,,,,
2674,BUNCOMBE,25.1,,,,,,,
2613,BUNCOMBE,26.1,,,,,,,
2666,BUNCOMBE,27.2,,,,,,,
2670,BUNCOMBE,28.1,,,,,,,
2622,BUNCOMBE,29.2,,,,,,,
2213,BUNCOMBE,30.2,,,,,,,
2379,BUNCOMBE,30.3,,,,,,,
2625,BUNCOMBE,31.1,,,,,,,
2629,BUNCOMBE,32.1,,,,,,,
2630,BUNCOMBE,33.2,,,,,,,
2648,BUNCOMBE,33.3,,,,,,,
568,BUNCOMBE,34.1,,,,,,,
2628,BUNCOMBE,35.1,,,,,,,
2631,BUNCOMBE,36.1,,,,,,,
2382,BUNCOMBE,37.1,,,,,,,
2387,BUNCOMBE,38.2,,,,,,,
520,BUNCOMBE,38.3,,,,,,,
2388,BUNCOMBE,39.2,,,,,,,
2381,BUNCOMBE,39.3,,,,,,,
2212,BUNCOMBE,40.2,,,,,,,
517,BUNCOMBE,41.1,,,,,,,
2673,BUNCOMBE,42.1,,,,,,,
2617,BUNCOMBE,43.2,,,,,,,
2615,BUNCOMBE,44.1,,,,,,,
2645,BUNCOMBE,45.1,,,,,,,
513,BUNCOMBE,46.1,,,,,,,
447,BUNCOMBE,47.1,,,,,,,
2646,BUNCOMBE,48.1,,,,,,,
2386,BUNCOMBE,49.1,,,,,,,
2380,BUNCOMBE,50.1,,,,,,,
2372,BUNCOMBE,51.2,,,,,,,
2376,BUNCOMBE,52.1,,,,,,,
2374,BUNCOMBE,53.1,,,,,,,
2626,BUNCOMBE,54.2,,,,,,,
2385,BUNCOMBE,55.1,,,,,,,
2624,BUNCOMBE,56.2,,,,,,,
2623,BUNCOMBE,57.1,,,,,,,
2678,BUNCOMBE,58.1,,,,,,,
2662,BUNCOMBE,59.1,,,,,,,
2384,BUNCOMBE,60.2,,,,,,,
2411,BUNCOMBE,60.4,,,,,,,
2647,BUNCOMBE,61.1,,,,,,,
2676,BUNCOMBE,62.1,,,,,,,
2377,BUNCOMBE,63.1,,,,,,,
2675,BUNCOMBE,64.1,,,,,,,
2383,BUNCOMBE,65.1,,,,,,,
570,BUNCOMBE,66.1,,,,,,,
2664,BUNCOMBE,67.1,,,,,,,
2614,BUNCOMBE,68.1,,,,,,,
445,BUNCOMBE,69.1,,,,,,,
2671,BUNCOMBE,70.1,,,,,,,
2677,BUNCOMBE,71.1,,,,,,,
2046,BURKE,0001,,,,,,,
2087,BURKE,0003,,,,,,,
2084,BURKE,0011,,,,,,,
2089,BURKE,0012,,,,,,,
2051,BURKE,0013,,,,,,,
2088,BURKE,0014,,,,,,,
2082,BURKE,0015,,,,,,,
2045,BURKE,0018,,,,,,,
2052,BURKE,0019,,,,,,,
2053,BURKE,0020,,,,,,,
2048,BURKE,0021,,,,,,,
2076,BURKE,0022,,,,,,,
2081,BURKE,0024,,,,,,,
2414,BURKE,0029-A,,,,,,,
2415,BURKE,0029-B,,,,,,,
2079,BURKE,0031,,,,,,,
2075,BURKE,0034,,,,,,,
2080,BURKE,0035,,,,,,,
2077,BURKE,0036,,,,,,,
2078,BURKE,0038,,,,,,,
2083,BURKE,0039,,,,,,,
2049,BURKE,0040,,,,,,,
2285,BURKE,0047-A,,,,,,,
2286,BURKE,0047-B,,,,,,,
2287,BURKE,0048,,,,,,,
2047,BURKE,0051,,,,,,,
2054,BURKE,0052,,,,,,,
2085,BURKE,0053,,,,,,,
2050,BURKE,0062,,,,,,,
2288,BURKE,0064,,,,,,,
2090,BURKE,0065,,,,,,,
2074,BURKE,0066,,,,,,,
2086,BURKE,0070,,,,,,,
410,CABARRUS,01-02,,,,,,,
344,CABARRUS,01-04,,,,,,,
345,CABARRUS,01-06,,,,,,,
576,CABARRUS,01-07,,,,,,,
578,CABARRUS,01-08,,,,,,,
577,CABARRUS,01-09,,,,,,,
603,CABARRUS,01-10,,,,,,,
407,CABARRUS,02-01,,,,,,,
606,CABARRUS,02-02,,,,,,,
574,CABARRUS,02-03,,,,,,,
346,CABARRUS,02-05,,,,,,,
408,CABARRUS,02-06,,,,,,,
607,CABARRUS,02-07,,,,,,,
662,CABARRUS,02-08,,,,,,,
661,CABARRUS,02-09,,,,,,,
573,CABARRUS,03-00,,,,,,,
2278,CABARRUS,04-01,,,,,,,
2281,CABARRUS,04-02,,,,,,,
2280,CABARRUS,04-03,,,,,,,
523,CABARRUS,04-04,,,,,,,
287,CABARRUS,04-05,,,,,,,
522,CABARRUS,04-06,,,,,,,
347,CABARRUS,04-07,,,,,,,
409,CABARRUS,04-08,,,,,,,
448,CABARRUS,04-09,,,,,,,
450,CABARRUS,04-10,,,,,,,
2279,CABARRUS,05-00,,,,,,,
572,CABARRUS,06-00,,,,,,,
526,CABARRUS,07-00,,,,,,,
525,CABARRUS,08-00,,,,,,,
524,CABARRUS,09-00,,,,,,,
411,CABARRUS,10-00,,,,,,,
230,CABARRUS,11-01,,,,,,,
451,CABARRUS,11-02,,,,,,,
232,CABARRUS,12-01,,,,,,,
288,CABARRUS,12-02,,,,,,,
2277,CABARRUS,12-03,,,,,,,
286,CABARRUS,12-04,,,,,,,
285,CABARRUS,12-05,,,,,,,
233,CABARRUS,12-06,,,,,,,
231,CABARRUS,12-07,,,,,,,
575,CABARRUS,12-08,,,,,,,
605,CABARRUS,12-09,,,,,,,
449,CABARRUS,12-10,,,,,,,
412,CABARRUS,12-11,,,,,,,
604,CABARRUS,12-12,,,,,,,
1314,CALDWELL,PR01,,,,,,,
1301,CALDWELL,PR02,,,,,,,
1315,CALDWELL,PR05,,,,,,,
1311,CALDWELL,PR06,,,,,,,
1300,CALDWELL,PR07,,,,,,,
1302,CALDWELL,PR08,,,,,,,
1312,CALDWELL,PR13,,,,,,,
1336,CALDWELL,PR14,,,,,,,
1313,CALDWELL,PR15,,,,,,,
1306,CALDWELL,PR16,,,,,,,
1303,CALDWELL,PR17,,,,,,,
1304,CALDWELL,PR18,,,,,,,
1305,CALDWELL,PR21,,,,,,,
1310,CALDWELL,PR22,,,,,,,
1307,CALDWELL,PR24,,,,,,,
1309,CALDWELL,PR25,,,,,,,
1316,CALDWELL,PR28,,,,,,,
1308,CALDWELL,PR29,,,,,,,
2683,CALDWELL,PR30,,,,,,,
2681,CALDWELL,PR31,,,,,,,
2682,CALDWELL,PR32,,,,,,,
229,CAMDEN,CH,,,,,,,
228,CAMDEN,SH,,,,,,,
227,CAMDEN,SM,,,,,,,
1238,CARTERET,ABCH,,,,,,,
2713,CARTERET,ATCS,,,,,,,
1237,CARTERET,BCRK,,,,,,,
1283,CARTERET,BFT1,,,,,,,
1280,CARTERET,BFT2,,,,,,,
1241,CARTERET,BOGU,,,,,,,
1282,CARTERET,CCCP,,,,,,,
2714,CARTERET,DASW,,,,,,,
1236,CARTERET,EMIS,,,,,,,
1286,CARTERET,HAIS,,,,,,,
1285,CARTERET,IBSP,,,,,,,
2716,CARTERET,MASM,,,,,,,
1240,CARTERET,MCRK,,,,,,,
1230,CARTERET,MERR,,,,,,,
1242,CARTERET,MHD1,,,,,,,
1239,CARTERET,MHD2,,,,,,,
2469,CARTERET,MHD3,,,,,,,
1284,CARTERET,MHD4,,,,,,,
1328,CARTERET,NPT1,,,,,,,
1327,CARTERET,NPT2,,,,,,,
1232,CARTERET,NRIV,,,,,,,
2715,CARTERET,OTBE,,,,,,,
1281,CARTERET,PELE,,,,,,,
1233,CARTERET,PKNL,,,,,,,
1231,CARTERET,STEL,,,,,,,
2717,CARTERET,WIHA,,,,,,,
2470,CARTERET,WILD,,,,,,,
623,CASWELL,ANDE,,,,,,,
621,CASWELL,HIGH,,,,,,,
620,CASWELL,LEAS,,,,,,,
616,CASWELL,LOCU,,,,,,,
619,CASWELL,MILT,,,,,,,
615,CASWELL,PELH,,,,,,,
622,CASWELL,PROS,,,,,,,
617,CASWELL,PROVI,,,,,,,
618,CASWELL,STON,,,,,,,
2722,CASWELL,YANC,,,,,,,
172,CATAWBA,01,,,,,,,
160,CATAWBA,02,,,,,,,
156,CATAWBA,03,,,,,,,
173,CATAWBA,04,,,,,,,
179,CATAWBA,05,,,,,,,
845,CATAWBA,06,,,,,,,
881,CATAWBA,07,,,,,,,
165,CATAWBA,08,,,,,,,
174,CATAWBA,09,,,,,,,
178,CATAWBA,10,,,,,,,
176,CATAWBA,11,,,,,,,
171,CATAWBA,12,,,,,,,
166,CATAWBA,13,,,,,,,
169,CATAWBA,14,,,,,,,
884,CATAWBA,15,,,,,,,
159,CATAWBA,16,,,,,,,
875,CATAWBA,17,,,,,,,
880,CATAWBA,19,,,,,,,
842,CATAWBA,20,,,,,,,
843,CATAWBA,21,,,,,,,
844,CATAWBA,22,,,,,,,
158,CATAWBA,23,,,,,,,
157,CATAWBA,24,,,,,,,
161,CATAWBA,25,,,,,,,
879,CATAWBA,26,,,,,,,
154,CATAWBA,27,,,,,,,
167,CATAWBA,28,,,,,,,
877,CATAWBA,29,,,,,,,
177,CATAWBA,30,,,,,,,
170,CATAWBA,31,,,,,,,
883,CATAWBA,32,,,,,,,
876,CATAWBA,33,,,,,,,
164,CATAWBA,34,,,,,,,
878,CATAWBA,35,,,,,,,
175,CATAWBA,36,,,,,,,
882,CATAWBA,37,,,,,,,
162,CATAWBA,38,,,,,,,
155,CATAWBA,39,,,,,,,
163,CATAWBA,40,,,,,,,
168,CATAWBA,41,,,,,,,
1089,CHATHAM,15,,,,,,,
2322,CHATHAM,18,,,,,,,
2653,CHATHAM,20,,,,,,,
1097,CHATHAM,21,,,,,,,
1096,CHATHAM,24,,,,,,,
2405,CHATHAM,3,,,,,,,
1137,CHATHAM,30,,,,,,,
1093,CHATHAM,42,,,,,,,
1092,CHATHAM,45,,,,,,,
1090,CHATHAM,6,,,,,,,
2719,CHATHAM,75,,,,,,,
2214,CHATHAM,78,,,,,,,
1095,CHATHAM,85,,,,,,,
1091,CHATHAM,9,,,,,,,
1136,CHATHAM,ESC114,,,,,,,
1094,CHATHAM,MCH110,,,,,,,
2215,CHATHAM,NWM117,,,,,,,
1088,CHATHAM,PIT113,,,,,,,
611,CHEROKEE,ANNW,,,,,,,
610,CHEROKEE,ANSW,,,,,,,
2217,CHEROKEE,BELL,,,,,,,
2218,CHEROKEE,BRAS,,,,,,,
2416,CHEROKEE,CSON,,,,,,,
2221,CHEROKEE,GCRK,,,,,,,
608,CHEROKEE,HANG,,,,,,,
2216,CHEROKEE,HIWA,,,,,,,
527,CHEROKEE,HOTH,,,,,,,
613,CHEROKEE,MARB,,,,,,,
612,CHEROKEE,MURN,,,,,,,
2219,CHEROKEE,MURS,,,,,,,
609,CHEROKEE,PCHT,,,,,,,
2417,CHEROKEE,RGER,,,,,,,
614,CHEROKEE,TOPT,,,,,,,
2220,CHEROKEE,UNKA,,,,,,,
709,CHOWAN,1,,,,,,,
706,CHOWAN,2,,,,,,,
708,CHOWAN,3,,,,,,,
705,CHOWAN,4,,,,,,,
704,CHOWAN,5,,,,,,,
707,CHOWAN,6,,,,,,,
800,CLAY,BRAS,,,,,,,
807,CLAY,HAY1,,,,,,,
802,CLAY,HAY2,,,,,,,
808,CLAY,HAYC,,,,,,,
803,CLAY,HIAW,,,,,,,
804,CLAY,SHCR,,,,,,,
806,CLAY,SWEE,,,,,,,
805,CLAY,TUSQ,,,,,,,
801,CLAY,WARN,,,,,,,
716,CLEVELAND,B SPGS,1813,792,1775,820,10,1732,844
797,CLEVELAND,BETHWR,812,320,863,259,10,805,319
699,CLEVELAND,CASAR,744,108,741,123,10,713,138
723,CLEVELAND,FALSTN,832,191,826,194,10,798,221
719,CLEVELAND,GROVER,1311,613,1384,533,10,1293,627
795,CLEVELAND,H SPGS,319,125,318,119,10,303,134
724,CLEVELAND,KINGST,222,486,216,485,10,218,479
2680,CLEVELAND,KM N,1745,1229,1844,1116,10,1692,1256
2679,CLEVELAND,KM S,1618,1119,1676,1047,10,1555,1160
718,CLEVELAND,LATT,1296,414,1275,427,10,1237,453
700,CLEVELAND,LAWNDL,557,652,567,637,10,501,700
793,CLEVELAND,MRB-YO,715,241,674,272,10,661,284
717,CLEVELAND,MULLS,925,289,901,303,10,887,318
790,CLEVELAND,OAKGRV,1565,518,1652,416,10,1557,519
715,CLEVELAND,POLKVL,1095,368,1120,345,10,1058,385
791,CLEVELAND,RIPPY,1400,881,1451,807,10,1347,914
789,CLEVELAND,S 1,469,893,460,873,10,446,884
792,CLEVELAND,S 2,1252,995,1287,955,10,1234,993
796,CLEVELAND,S 3,448,726,492,657,10,442,717
788,CLEVELAND,S 4,614,1071,630,1035,10,597,1060
701,CLEVELAND,S 5,862,901,869,882,10,817,931
722,CLEVELAND,S 6,877,1102,918,1040,10,893,1076
721,CLEVELAND,S 7,1033,857,1078,790,10,998,874
720,CLEVELAND,S 8,788,768,810,738,10,779,763
794,CLEVELAND,SHANGI,1216,602,1231,588,10,1164,648
698,CLEVELAND,WACO,1265,801,1310,732,10,1204,837
2289,COLUMBUS,P01A,,,,,,,
2290,COLUMBUS,P02A,,,,,,,
333,COLUMBUS,P03,,,,,,,
332,COLUMBUS,P04,,,,,,,
330,COLUMBUS,P05,,,,,,,
325,COLUMBUS,P06,,,,,,,
338,COLUMBUS,P07,,,,,,,
326,COLUMBUS,P08,,,,,,,
335,COLUMBUS,P09,,,,,,,
331,COLUMBUS,P10,,,,,,,
328,COLUMBUS,P11,,,,,,,
380,COLUMBUS,P12,,,,,,,
329,COLUMBUS,P13,,,,,,,
341,COLUMBUS,P14,,,,,,,
334,COLUMBUS,P15,,,,,,,
2689,COLUMBUS,P16A,,,,,,,
324,COLUMBUS,P17,,,,,,,
339,COLUMBUS,P18,,,,,,,
327,COLUMBUS,P19,,,,,,,
336,COLUMBUS,P20,,,,,,,
323,COLUMBUS,P21,,,,,,,
337,COLUMBUS,P22,,,,,,,
340,COLUMBUS,P23,,,,,,,
2291,COLUMBUS,P24,,,,,,,
2292,COLUMBUS,P25A,,,,,,,
2690,COLUMBUS,P26A,,,,,,,
426,CRAVEN,03,,,,,,,
2471,CRAVEN,04,,,,,,,
424,CRAVEN,05,,,,,,,
427,CRAVEN,06,,,,,,,
422,CRAVEN,07,,,,,,,
428,CRAVEN,08,,,,,,,
384,CRAVEN,09,,,,,,,
383,CRAVEN,10,,,,,,,
436,CRAVEN,11,,,,,,,
381,CRAVEN,12,,,,,,,
386,CRAVEN,13,,,,,,,
387,CRAVEN,14,,,,,,,
385,CRAVEN,15,,,,,,,
437,CRAVEN,16,,,,,,,
432,CRAVEN,17,,,,,,,
438,CRAVEN,18,,,,,,,
434,CRAVEN,19,,,,,,,
425,CRAVEN,20,,,,,,,
382,CRAVEN,21,,,,,,,
435,CRAVEN,22,,,,,,,
430,CRAVEN,23,,,,,,,
429,CRAVEN,N1,,,,,,,
423,CRAVEN,N2,,,,,,,
431,CRAVEN,N3,,,,,,,
421,CRAVEN,N4,,,,,,,
433,CRAVEN,N5,,,,,,,
2472,CRAVEN,N6,,,,,,,
910,CUMBERLAND,AH49,,,,,,,
1180,CUMBERLAND,AL51,,,,,,,
2365,CUMBERLAND,CC01,,,,,,,
904,CUMBERLAND,CC03,,,,,,,
1183,CUMBERLAND,CC04,,,,,,,
1182,CUMBERLAND,CC05,,,,,,,
1208,CUMBERLAND,CC06,,,,,,,
1185,CUMBERLAND,CC07,,,,,,,
1184,CUMBERLAND,CC08,,,,,,,
1203,CUMBERLAND,CC10,,,,,,,
1205,CUMBERLAND,CC12,,,,,,,
1207,CUMBERLAND,CC13,,,,,,,
931,CUMBERLAND,CC14,,,,,,,
1204,CUMBERLAND,CC15,,,,,,,
1206,CUMBERLAND,CC16,,,,,,,
936,CUMBERLAND,CC17,,,,,,,
897,CUMBERLAND,CC18,,,,,,,
1181,CUMBERLAND,CC19,,,,,,,
906,CUMBERLAND,CC21,,,,,,,
900,CUMBERLAND,CC24,,,,,,,
905,CUMBERLAND,CC25,,,,,,,
935,CUMBERLAND,CC26,,,,,,,
2484,CUMBERLAND,CC27,,,,,,,
899,CUMBERLAND,CC29,,,,,,,
907,CUMBERLAND,CC31,,,,,,,
902,CUMBERLAND,CC32,,,,,,,
903,CUMBERLAND,CC33,,,,,,,
898,CUMBERLAND,CC34,,,,,,,
2482,CUMBERLAND,CL57-1,,,,,,,
2481,CUMBERLAND,CL57-2,,,,,,,
896,CUMBERLAND,CU02,,,,,,,
909,CUMBERLAND,EO61-1,,,,,,,
908,CUMBERLAND,EO61-2,,,,,,,
2357,CUMBERLAND,G10A,,,,,,,
2359,CUMBERLAND,G10B,,,,,,,
2358,CUMBERLAND,G10C,,,,,,,
2474,CUMBERLAND,G11A-1,,,,,,,
2473,CUMBERLAND,G11A-2,,,,,,,
2661,CUMBERLAND,G11B,,,,,,,
2349,CUMBERLAND,G1A,,,,,,,
2366,CUMBERLAND,G1B,,,,,,,
2480,CUMBERLAND,G2A,,,,,,,
2477,CUMBERLAND,G2B,,,,,,,
2476,CUMBERLAND,G2C-1,,,,,,,
2475,CUMBERLAND,G2C-2,,,,,,,
2346,CUMBERLAND,G2D,,,,,,,
2479,CUMBERLAND,G2E-1,,,,,,,
2478,CUMBERLAND,G2E-2,,,,,,,
2494,CUMBERLAND,G3A-1,,,,,,,
2493,CUMBERLAND,G3A-2,,,,,,,
2350,CUMBERLAND,G3B,,,,,,,
2496,CUMBERLAND,G3C,,,,,,,
2351,CUMBERLAND,G4A,,,,,,,
2352,CUMBERLAND,G4B,,,,,,,
2353,CUMBERLAND,G4C,,,,,,,
2487,CUMBERLAND,G5A-1,,,,,,,
2486,CUMBERLAND,G5A-2,,,,,,,
2485,CUMBERLAND,G5B-1,,,,,,,
2489,CUMBERLAND,G5B-2,,,,,,,
2360,CUMBERLAND,G5C,,,,,,,
2361,CUMBERLAND,G6A,,,,,,,
2362,CUMBERLAND,G6B,,,,,,,
2363,CUMBERLAND,G6C,,,,,,,
2347,CUMBERLAND,G7A,,,,,,,
2348,CUMBERLAND,G7B,,,,,,,
2355,CUMBERLAND,G8A,,,,,,,
2488,CUMBERLAND,G8B,,,,,,,
2356,CUMBERLAND,G8C,,,,,,,
2354,CUMBERLAND,G8D,,,,,,,
2495,CUMBERLAND,G9A,,,,,,,
2491,CUMBERLAND,G9B-1,,,,,,,
2490,CUMBERLAND,G9B-2,,,,,,,
934,CUMBERLAND,LI65,,,,,,,
2483,CUMBERLAND,LR63,,,,,,,
901,CUMBERLAND,MB62,,,,,,,
933,CUMBERLAND,MR02,,,,,,,
932,CUMBERLAND,SH77,,,,,,,
632,CURRITUCK,CB,,,,,,,
2497,CURRITUCK,CH,,,,,,,
628,CURRITUCK,CI,,,,,,,
629,CURRITUCK,CJ,,,,,,,
594,CURRITUCK,GW,,,,,,,
633,CURRITUCK,IR,,,,,,,
630,CURRITUCK,KI,,,,,,,
2498,CURRITUCK,MY,,,,,,,
631,CURRITUCK,PB,,,,,,,
595,CURRITUCK,PP,,,,,,,
627,CURRITUCK,WH,,,,,,,
732,DARE,AVON,,,,,,,
798,DARE,BUX,,,,,,,
727,DARE,CHCA,,,,,,,
2223,DARE,COL,,,,,,,
703,DARE,DUCK,,,,,,,
725,DARE,EL,,,,,,,
734,DARE,FRCO,,,,,,,
733,DARE,HAT,,,,,,,
2222,DARE,KDH,,,,,,,
702,DARE,KTHK,,,,,,,
730,DARE,MATO,,,,,,,
728,DARE,MH,,,,,,,
731,DARE,NGHD,,,,,,,
729,DARE,SOSH,,,,,,,
726,DARE,STPT,,,,,,,
799,DARE,WAN,,,,,,,
135,DAVIDSON,04,,,,,,,
