shape_id,county_name,precinct_id,sen_red,sen_blue,con_red_districts,con_blue_districts,con_red_votes,con_blue_votes,sldu_red_districts,sldu_blue_districts,sldu_red_votes,sldu_blue_votes,sldl_red_districts,sldl_blue_districts,sldl_red_votes,sldl_blue_votes
590,GASTON,03,968,1512,10,10,1112,1440,43,,1312,,109,,1280,
2489,GASTON,04,4696,2568,10,10,5152,2368,43,,5352,,109,,5368,
564,GASTON,05,1890,4482,10,10,2556,4194,43,,2916,,"109,110",,1404,
2487,GASTON,06,408,1904,10,10,576,1808,43,,728,,109,,680,
563,GASTON,07,48,1648,10,10,88,1584,43,,144,,108,,176,
556,GASTON,08,760,1648,10,10,968,1520,43,,1240,,108,,1200,
515,GASTON,09,1552,1176,10,10,1808,1096,43,,1952,,108,,1880,
570,GASTON,10,2400,1784,10,10,2784,1592,43,,3088,,108,,2992,
514,GASTON,11,904,1296,10,10,1064,1200,43,,1256,,109,,1256,
565,GASTON,12,2688,1496,10,10,3248,1184,43,,3544,,108,,3448,
591,GASTON,13,3208,1744,10,10,3536,1672,43,,3952,,108,,3808,
567,GASTON,14,1864,888,10,10,2176,696,43,,2224,,108,,2136,
573,GASTON,15,6648,3464,10,10,7432,2960,43,,7824,,109,,7768,
558,GASTON,16,5024,1976,10,10,5840,1432,43,,5848,,109,,5792,
2490,GASTON,17,4720,2320,10,10,5232,1984,43,,5416,,109,,5264,
568,GASTON,18,5232,3848,10,10,6136,3432,43,,6664,,108,,6384,
2491,GASTON,19,4224,2192,10,10,4832,1800,43,,5112,,109,,5040,
559,GASTON,20,4320,1264,10,10,4672,1136,43,,4648,,110,,4616,
2488,GASTON,21,2176,1544,10,10,2464,1456,43,,2720,,110,,2704,
2486,GASTON,22,5536,1856,10,10,6040,1728,43,,6240,,110,,6008,
557,GASTON,23,3992,2344,10,10,4472,2032,43,,4840,,109,,4672,
516,GASTON,24,2928,1872,10,10,3408,1688,43,,3712,,108,,3528,
560,GASTON,25,2816,1048,10,10,3232,840,43,,3312,,108,,3144,
627,GASTON,26,3056,1448,10,10,3416,1232,43,,3680,,108,,3576,
595,GASTON,27,6352,2704,10,10,7024,2320,43,,7360,,109,,7384,
594,GASTON,28,5248,1992,10,10,5776,1656,43,,5944,,109,,5680,
554,GASTON,29,5800,1504,10,10,6496,1200,43,,6520,,109,,6328,
562,GASTON,30,2320,920,10,10,2544,816,43,,2672,,108,,2576,
586,GASTON,31,4992,1440,10,10,5488,1352,43,,5840,,109,,5784,
628,GASTON,32,3336,1696,10,10,3808,1544,43,,4056,,108,,4016,
629,GASTON,33,2144,672,10,10,2504,456,43,,2496,,110,,2456,
566,GASTON,34,2944,824,10,10,3304,744,43,,3328,,110,,3312,
593,GASTON,35,2664,1088,10,10,3080,832,43,,3016,,110,,3064,
592,GASTON,36,5448,1800,10,10,6288,1392,43,,5976,,110,,6024,
596,GASTON,37,2600,1088,10,10,3160,896,43,,3144,,110,,3112,
571,GASTON,38,3496,712,10,10,3856,624,43,,3816,,110,,3808,
574,GASTON,39,4864,936,10,10,5280,880,43,,5416,,110,,5344,
587,GASTON,40,3384,1800,10,10,3840,1624,43,,4032,,110,,3968,
589,GASTON,41,3040,1136,10,10,3416,968,43,,3496,,110,,3392,
572,GASTON,42,3816,1192,10,10,4040,1128,44,,4216,,108,,4136,
585,GASTON,43,4648,1912,10,10,5184,1808,44,,5392,,108,,5440,
588,GASTON,44,6096,2352,10,10,6648,2176,43,,6944,,108,,6880,
569,GASTON,45,2768,1896,10,10,3160,1696,43,,3544,,108,,3472,
561,GASTON,46,4608,2008,10,10,5024,1760,43,,5288,,108,,5168,
1640,GATES,1,2040,2160,01,01,1750,2410,01,01,1880,2330,005,005,1930,2300
1642,GATES,2,2270,1110,03,03,2530,840,01,01,2140,1290,005,005,2200,1200
1641,GATES,3,2400,3030,03,03,2720,2870,01,01,2350,3200,005,005,2500,3090
1644,GATES,4N,2940,1650,03,03,3190,1570,01,01,2910,1780,005,005,2870,1840
1643,GATES,4S,1310,1990,01,01,1180,2220,01,01,1240,2100,005,005,1250,2090
1639,GATES,5,2180,1390,03,03,2450,1130,01,01,1940,1580,005,005,2020,1470
188,GRAHAM,EAST,6921,4077,11,11,7560,3996,50,50,6840,4698,120,,9324,
186,GRAHAM,STEC,3600,1413,11,11,3996,1386,50,50,3780,1620,120,,4248,
666,GRAHAM,TAPO,1710,360,11,11,1800,378,50,50,1746,378,120,,1863,
187,GRAHAM,WEST,6183,3123,11,11,6912,3222,50,50,6174,3951,120,,8469,
2428,GRANVILLE,ANTI,3500,9560,01,01,3340,9700,,20,,10820,002,"002,032",3100,4510
713,GRANVILLE,BERE,3501,3303,06,06,3582,3222,,20,,4437,002,002,3735,3087
769,GRANVILLE,BTNR,4140,6084,01,01,4041,6471,,20,,7848,002,002,4788,5805
2430,GRANVILLE,CORI,9660,9600,01,01,8880,10640,,20,,13060,002,"002,032",8040,4800
2432,GRANVILLE,CRDL,5080,12160,01,01,5060,12620,,20,,13840,002,"002,032",4940,5500
768,GRANVILLE,CRDM,7695,8433,13,13,7803,8487,,20,,10377,002,002,8352,8091
2431,GRANVILLE,EAOX,6700,14420,01,01,6360,14680,,20,,15700,002,"002,032",5180,6750
770,GRANVILLE,MTEN,8190,6930,13,13,8523,7092,,20,,9270,002,002,8883,6678
714,GRANVILLE,OKHL,1816,2880,06,06,2056,2592,,20,,3464,,032,,3408
2427,GRANVILLE,SALM,7620,7940,01,01,7340,8320,,20,,10300,002,"002,032",5180,4060
715,GRANVILLE,SASS,3160,3368,06,06,3312,3160,,20,,4608,,032,,4624
2429,GRANVILLE,SOOX,1024,4592,01,01,952,4728,,20,,4952,,032,,4680
716,GRANVILLE,TYHO,8460,5049,01,01,8298,5400,,20,,7785,002,002,9225,4572
767,GRANVILLE,WILT,11367,6174,13,13,11907,5922,,20,,9126,002,002,12231,5553
2433,GRANVILLE,WOEL,3420,9360,01,01,3240,9680,,20,,11000,002,"002,032",40,5200
543,GREENE,ARBA,1200,1048,01,01,1136,1200,,05,,1704,,012,,1656
539,GREENE,BEAR,1280,664,03,03,1568,480,,05,,1320,,012,,1112
535,GREENE,BULL,1107,1035,01,01,1044,1134,,05,,1548,010,012,342,1188
538,GREENE,CAST,1863,774,03,03,2241,576,,05,,1539,010,012,1377,522
544,GREENE,HOOK,1304,632,03,03,1472,568,,05,,1304,,012,,1176
540,GREENE,MAUR,2619,1836,03,03,3204,1386,,05,,3105,010,012,1539,1539
541,GREENE,SH#1,1456,952,01,01,1304,1072,,05,,1656,,012,,1480
536,GREENE,SHIN,2646,1161,01,01,2331,1503,,05,,2376,010,012,2421,693
542,GREENE,SUGG,1376,864,01,01,1144,1112,,05,,1480,,012,,1424
537,GREENE,WALS,8580,7480,"01,03","01,03",4906,3520,,05,,12188,010,012,9240,748
1482,GUILFORD,CG1,26520,33124,06,06,28600,32812,26,26,28600,31616,"059,062","059,062",13572,14898
1452,GUILFORD,CG2,6457,5775,06,06,6589,5731,26,26,6655,5456,059,059,6930,4818
1429,GUILFORD,CG3A,5489,5808,06,06,5885,5544,26,26,5907,5346,059,059,6083,4664
1451,GUILFORD,CG3B,39312,38740,06,06,40924,38376,26,"26,28",39000,18902,059,"057,059",40404,16562
1522,GUILFORD,FEN1,11352,31512,12,12,23352,62928,27,28,8232,26952,059,"058,059",5088,13992
1506,GUILFORD,FEN2,7270,3600,06,06,7560,3620,27,,8540,,059,059,7710,2980
1623,GUILFORD,FR1,12430,19712,06,06,13178,19294,27,28,11132,9680,062,"060,062",12100,8800
2517,GUILFORD,FR2,6910,5680,06,06,7120,5720,27,28,8700,170,062,062,7330,4990
1852,GUILFORD,FR3,4190,3860,06,06,4580,3650,26,26,4570,3550,062,062,4830,3220
2678,GUILFORD,FR4,4536,2835,06,06,4707,2826,27,,5436,,062,062,4851,2340
2676,GUILFORD,FR5A,4536,3663,06,06,4959,3582,27,,5886,,062,062,4887,3366
2677,GUILFORD,FR5B,3879,2322,06,06,4014,2349,27,,4770,,062,062,4095,2016
1728,GUILFORD,G01,312,3344,12,12,720,6536,,28,,3096,,057,,3112
1800,GUILFORD,G02,984,2448,12,12,1976,4800,,28,,2520,,057,,2440
1824,GUILFORD,G03,296,6600,12,12,656,13040,,28,,6240,,057,,5496
1768,GUILFORD,G04,312,5480,12,12,720,10808,,28,,5168,,057,,4528
1823,GUILFORD,G05,64,6056,12,12,256,11760,,28,,5712,,057,,4816
2504,GUILFORD,G06,152,6232,12,12,400,12256,,28,,6040,,057,,5200
1827,GUILFORD,G07,1416,4120,12,12,2936,7936,,28,,3952,,057,,3728
2495,GUILFORD,G08,1488,6184,12,12,3176,12200,,28,,6232,,057,,5824
2501,GUILFORD,G09,1320,7120,12,12,2656,14248,,28,,7168,,057,,6784
2502,GUILFORD,G10,1680,7752,12,12,3368,15488,,28,,7768,,057,,7128
1730,GUILFORD,G11,1456,4856,06,06,1536,4872,,28,,4664,,057,,4968
1732,GUILFORD,G12,1926,8442,06,06,2016,8550,,28,,8352,,"057,058",,3942
1731,GUILFORD,G13,1696,4384,06,06,1840,4424,27,,2832,,,057,,4752
1696,GUILFORD,G14,3906,10152,06,06,4122,9972,,28,,9666,,"057,058",,4536
1698,GUILFORD,G15,4716,9792,06,06,4842,9702,27,,7326,,,"057,058",,4806
1729,GUILFORD,G16,3592,4448,06,06,3680,4456,27,,5064,,,058,,4424
1770,GUILFORD,G17,3680,4448,06,06,3920,4304,27,,5072,,,058,,4640
1798,GUILFORD,G18,4428,3366,06,06,4446,3357,26,26,4626,3051,,058,,3915
1799,GUILFORD,G19,3780,4014,06,06,4059,3807,26,26,4113,3537,,057,,4779
1825,GUILFORD,G20,26208,25623,06,06,27456,25701,26,26,28197,23478,059,"057,058,059",546,10777
1842,GUILFORD,G21,7245,8388,06,06,7686,8136,26,26,7884,7587,,057,,9828
1836,GUILFORD,G22,5841,4491,06,06,6003,4446,26,26,6102,4014,,057,,5859
1835,GUILFORD,G23,7272,9672,06,06,7992,9528,26,26,7776,9360,059,"057,059",4704,4764
1838,GUILFORD,G24,1512,3654,06,06,1674,3555,26,26,1656,3465,,057,,3888
1850,GUILFORD,G25,4125,5753,06,06,4499,5654,26,26,4356,5533,059,059,4444,4939
1426,GUILFORD,G26,6220,20540,12,12,13200,40860,26,"26,28",5980,9970,,057,,20100
1428,GUILFORD,G27,9020,9119,06,06,9680,9042,26,26,9537,8811,059,059,9823,7689
1427,GUILFORD,G28,2816,3949,06,06,2882,3993,26,26,2838,3861,059,059,2816,3564
1849,GUILFORD,G29,3003,4719,06,06,3344,4675,26,26,3201,4686,059,059,3223,4235
1839,GUILFORD,G30,6028,5038,06,06,6369,4807,26,26,6435,4631,059,059,6699,4015
1826,GUILFORD,G31,4136,4763,06,06,4455,4851,26,26,4532,4598,059,059,4829,3971
1828,GUILFORD,G32,9075,8723,06,06,9185,8855,26,26,9273,8448,059,059,9922,7183
1801,GUILFORD,G33,4632,4240,06,06,4840,4240,27,,6064,,,058,,4312
1822,GUILFORD,G34,5104,5040,06,06,5264,4968,27,,6544,,,058,,5440
1765,GUILFORD,G35,2728,3800,06,06,2840,3776,27,,3888,,,058,,3640
1767,GUILFORD,G36,7686,10134,06,06,7740,10116,27,,10692,,,"058,060",,5049
1699,GUILFORD,G37,5420,14020,12,12,11080,27440,,28,,14660,062,"060,062",3340,6320
1766,GUILFORD,G38,4788,6453,06,06,5067,6408,27,,6840,,062,062,5373,5445
2679,GUILFORD,G39,2844,4059,06,06,2952,3978,27,,3978,,062,062,3240,3348
1841,GUILFORD,G40A1,4140,4700,06,06,4370,4530,26,26,4480,4360,062,062,4720,3960
1851,GUILFORD,G40A2,2650,3850,06,06,2790,3730,26,26,3000,3460,062,062,3320,3070
1848,GUILFORD,G40B,4240,3500,06,06,4450,3400,26,26,4480,3200,062,062,4810,2760
2681,GUILFORD,G41A,2835,3447,06,06,2988,3339,27,,3942,,062,062,3303,2781
2680,GUILFORD,G41B,4437,3987,06,06,4707,3987,27,,5760,,062,062,5058,3321
2707,GUILFORD,G42A,5211,5112,06,06,5418,5067,27,,6759,,062,062,5922,4041
2708,GUILFORD,G42B,1377,2106,06,06,1557,1872,27,,1935,,062,062,1692,1395
1764,GUILFORD,G43,7018,14256,12,12,15114,27786,27,28,2772,10780,062,"060,062",5808,6721
1673,GUILFORD,G44,2196,10224,06,06,2556,10224,,28,,10566,,"057,058",,4977
1674,GUILFORD,G45,584,3824,06,06,720,3776,,28,,3984,,058,,3792
1669,GUILFORD,G46,720,38600,"06,12","06,12",1200,38100,,28,,36920,,058,,30840
1668,GUILFORD,G47,1240,5360,12,12,2608,10840,,28,,5656,,058,,5072
1670,GUILFORD,G48,4914,14382,06,06,5418,14544,,28,,14868,,"058,060",,7002
1695,GUILFORD,G49,544,2640,12,12,1296,5144,,28,,2632,,060,,2376
1645,GUILFORD,G50,3312,12240,12,12,7200,24390,,28,,12870,,"058,060",,5832
1646,GUILFORD,G51,1720,4080,12,12,3448,7976,,28,,4256,,058,,3672
1578,GUILFORD,G52,608,6288,12,12,1344,12456,,28,,6264,,058,,4856
1573,GUILFORD,G53,640,9704,12,12,1312,19472,,28,,9640,,058,,8192
1572,GUILFORD,G54,688,7392,12,12,1440,14656,,28,,7280,,058,,6320
1505,GUILFORD,G55,1168,8000,12,12,2592,15848,,28,,8048,,060,,7248
1574,GUILFORD,G56,1280,4840,12,12,2568,9520,,28,,4936,,060,,4144
1521,GUILFORD,G57,1320,5896,12,12,2712,11872,,28,,5968,,060,,5408
1577,GUILFORD,G58,1064,4576,12,12,2064,9152,,28,,4656,,060,,3936
2509,GUILFORD,G59,1064,4048,12,12,2192,8072,,28,,4136,,060,,3592
2513,GUILFORD,G60,6920,19880,"06,12","06,12",7760,18740,,28,,20240,,060,,18120
2510,GUILFORD,G61,1431,5967,12,12,2853,11736,27,28,360,5670,,060,,5400
1624,GUILFORD,G62,2160,3384,06,06,2268,3429,,28,,3726,062,062,2493,3078
1675,GUILFORD,G63,2280,4248,06,06,2464,4144,,28,,4560,,060,,4160
2515,GUILFORD,G64,21528,75816,"06,12","06,12",18096,52416,27,28,1976,76960,062,"060,062",1768,35308
2512,GUILFORD,G65,3573,5661,06,06,3987,5508,27,,5823,,062,062,4284,4941
2508,GUILFORD,G66,4752,5256,06,06,5175,5067,27,,6867,,062,062,5301,4644
1697,GUILFORD,G67,48,2920,12,12,96,5776,,28,,2672,,057,,2456
1700,GUILFORD,G68,48,3632,12,12,120,7368,,28,,3648,,057,,3520
1671,GUILFORD,G69,496,7200,12,12,1224,14088,,28,,6920,,058,,5984
1672,GUILFORD,G70,88,6384,12,12,392,12736,,28,,6208,,058,,5104
2497,GUILFORD,G71,162,16380,12,12,702,32436,,28,,15660,,"057,058",,6381
2498,GUILFORD,G72,328,7456,12,12,776,14728,,28,,7040,,057,,6352
1626,GUILFORD,G73,80,6248,12,12,272,12144,,28,,5824,,058,,4704
2496,GUILFORD,G74,144,9520,12,12,448,18824,,28,,9096,,058,,7264
1576,GUILFORD,G75,336,6840,12,12,648,13648,,28,,6576,,058,,5392
1837,GUILFORD,GIB,5860,5060,06,06,6180,5070,27,,7540,,059,059,5540,4810
1478,GUILFORD,GR,8440,2320,06,06,8760,2260,27,,9230,,059,059,8370,1850
1821,GUILFORD,H01,1494,3249,12,12,3096,6228,27,,2313,,061,061,1647,3060
1830,GUILFORD,H02,3636,2448,06,06,3717,2421,27,,4194,,061,061,4050,2025
1829,GUILFORD,H03,2288,8184,12,12,5038,15158,27,28,3036,3476,061,"060,061",616,3938
2506,GUILFORD,H04,5620,9200,06,06,5920,9160,27,,8160,,061,"060,061",5440,4230
1847,GUILFORD,H05,720,5248,12,12,1576,10048,,28,,4688,,060,,4568
1422,GUILFORD,H06,9440,14620,06,06,10020,14420,27,,13980,,061,"060,061",7360,7030
1834,GUILFORD,H07,312,3584,12,12,680,6624,,28,,3024,,060,,2856
1831,GUILFORD,H08,144,2352,12,12,344,4480,,28,,2088,,060,,1912
1844,GUILFORD,H09,104,4520,12,12,240,8560,,28,,3912,,060,,3568
1423,GUILFORD,H10,624,7112,12,12,1184,13800,,28,,6368,,060,,5936
1421,GUILFORD,H11,496,5176,12,12,1144,10056,,28,,4544,,060,,4464
1846,GUILFORD,H12,3200,7040,12,12,6500,13520,27,,4860,,061,"060,061",2880,3290
1843,GUILFORD,H13,5301,3123,06,06,5130,3465,27,,6219,,061,061,6039,2412
1845,GUILFORD,H14,5967,2259,06,06,5787,2403,27,,6588,,061,061,6633,1467
1448,GUILFORD,H15,3663,3420,06,06,3789,3465,27,,4851,,061,061,4293,2853
1424,GUILFORD,H16,3474,2250,06,06,3483,2385,27,,4257,,061,061,3942,1863
1481,GUILFORD,H17,2760,6380,12,12,5500,12340,27,,4580,,061,"060,061",1920,3070
1450,GUILFORD,H18,3640,12880,12,12,7400,25280,,28,,12660,061,"060,061",1420,5810
1447,GUILFORD,H19A,1200,10440,12,12,2860,20660,,28,,9840,061,"060,061",480,4810
1449,GUILFORD,H19B,2106,1998,12,12,4077,3807,,28,,2232,061,061,2358,1575
1502,GUILFORD,H20A,2817,2376,06,06,2916,2403,27,,3690,,061,061,3132,2079
1500,GUILFORD,H20B,3123,2286,06,06,3222,2340,27,,3915,,061,061,3627,1836
1477,GUILFORD,H21,3465,2358,06,06,3627,2304,27,,4212,,061,061,3870,1989
1476,GUILFORD,H22,2340,2025,06,06,2340,2025,27,,2871,,061,061,2637,1674
1520,GUILFORD,H23,4212,2142,06,06,4311,2196,27,,4779,,061,061,4707,1755
1575,GUILFORD,H24,6723,4239,06,06,6831,4302,27,,7884,,061,061,7362,3618
1622,GUILFORD,H25,10773,6165,06,06,11016,6093,27,,12717,,061,061,11934,5076
1523,GUILFORD,H26,5166,4095,06,06,5292,4203,27,,6660,,061,061,5877,3339
2705,GUILFORD,H27-A,5886,4698,06,06,5985,4770,27,,7281,,061,061,6399,4140
2706,GUILFORD,H27-B,3978,2466,06,06,4077,2385,27,,4608,,061,061,4383,1989
2271,GUILFORD,H28,5508,6669,12,12,11304,13041,,28,,7515,061,061,6246,5913
2270,GUILFORD,H29A,16280,22396,12,12,33660,43560,,28,,26400,"061,062","061,062",8690,10186
2516,GUILFORD,H29B,3213,5067,12,12,6759,9711,,28,,5526,062,062,3492,4581
1501,GUILFORD,JAM1,8091,5481,06,06,8388,5463,27,,9990,,061,061,9117,4428
2511,GUILFORD,JAM2,22440,18832,06,06,23716,18172,27,,28996,,"061,062","061,062",12210,8316
2518,GUILFORD,JAM3,26884,19316,"06,12","06,12",14256,9372,27,,33748,,061,061,29612,16324
1475,GUILFORD,JAM4,16940,7160,06,06,17360,6880,27,,19760,,061,"060,061",15860,2920
2507,GUILFORD,JAM5,4383,1125,06,06,4410,1134,27,,4671,,061,061,4491,864
2494,GUILFORD,JEF1,15576,11616,06,06,16170,11616,27,,19074,,059,"057,059",14894,5599
2505,GUILFORD,JEF2,10128,16104,06,06,11184,15624,27,28,14448,576,059,"057,059",5592,8268
1625,GUILFORD,JEF3,6360,39288,12,12,13560,78456,27,28,672,40272,059,"058,059",648,17328
1627,GUILFORD,JEF4,16308,14400,06,06,17136,14112,27,,20844,,059,"057,058,059",9972,4932
2503,GUILFORD,MON1,8668,15070,06,06,9306,14828,27,,13002,,059,"057,059",2750,8162
2500,GUILFORD,MON2A,17072,40524,12,12,33308,82104,"26,27","26,28",8844,15400,,057,,42064
2268,GUILFORD,MON2B,2248,4560,12,12,4560,9024,27,,3496,,,057,,5104
2269,GUILFORD,MON3,14091,8316,06,06,14938,7975,26,26,14696,7887,059,059,14234,7535
1458,GUILFORD,NCGR1,12155,6116,06,06,12342,6402,26,26,12650,5830,059,059,12749,4972
1463,GUILFORD,NCGR2,8195,3443,06,06,8547,3377,26,26,8437,3322,059,059,8503,2717
1504,GUILFORD,NCLAY1,8770,5460,06,06,9010,5470,27,,10550,,059,059,9030,4780
1503,GUILFORD,NCLAY2,4950,2150,06,06,5000,2270,27,,5590,,059,059,4950,1830
2675,GUILFORD,NDRI,8920,2120,06,06,9140,2240,26,26,9240,1970,062,062,9370,1740
1462,GUILFORD,NMAD,13512,9648,06,06,14136,9504,"26,27",26,7992,384,059,059,13464,8712
1461,GUILFORD,NWASH,5160,1140,06,06,5240,1190,27,,5300,,059,059,4880,1110
1460,GUILFORD,OR1,13300,5250,06,06,13560,5270,26,26,13710,4960,062,062,13830,4560
1457,GUILFORD,OR2,9180,3660,06,06,9440,3590,26,26,9420,3470,062,062,9530,3200
1446,GUILFORD,PG1,5907,3311,06,06,6116,3366,27,28,5390,1232,059,059,6039,2937
2492,GUILFORD,PG2,9261,3285,06,06,9495,3402,27,,10323,,061,061,9891,2628
1840,GUILFORD,RC1,16192,16456,06,06,16610,16456,27,,20240,,059,"057,059",15686,7535
1769,GUILFORD,RC2,8640,8240,06,06,9120,8250,27,,11520,,059,059,8560,7790
1833,GUILFORD,SCLAY,8000,2230,06,06,8160,2340,27,,8830,,059,059,7590,2170
2499,GUILFORD,SDRI,13581,6273,06,06,14076,6057,27,,14823,,061,061,14418,5085
1459,GUILFORD,SF1,11600,4880,06,06,12050,4850,26,26,11940,4690,062,062,12310,4020
1479,GUILFORD,SF2,6510,2360,06,06,6720,2380,26,26,6680,2320,062,062,6840,2000
1453,GUILFORD,SF3,8350,6000,06,06,8780,5850,26,26,8560,5870,062,062,9110,5180
1455,GUILFORD,SF4,12630,6880,06,06,13310,6640,26,26,13200,6580,062,062,13500,5970
1454,GUILFORD,SMAD,7090,4950,06,06,7430,4830,27,,8610,,059,059,7040,4540
1480,GUILFORD,STOK,13530,4800,06,06,14230,4620,26,26,13790,4750,062,062,13930,4270
2514,GUILFORD,SUM1,7810,15092,12,12,16104,29546,27,28,9416,8206,061,"060,061",5258,7040
2493,GUILFORD,SUM2,6974,11242,06,06,7040,11308,27,28,6578,9284,061,"058,061",6028,5038
1425,GUILFORD,SUM3,4329,1233,06,06,4365,1278,27,,4797,,061,061,4482,954
1832,GUILFORD,SUM4,7092,1989,06,06,7506,1872,27,,7830,,061,061,7605,1575
1456,GUILFORD,SWASH,3240,1080,06,06,3410,1060,27,,3430,,059,059,3170,1000
1726,HALIFAX,BUTWD,684,657,01,01,630,675,04,04,621,657,,027,,990
1727,HALIFAX,CONC,261,909,01,01,234,828,04,04,270,873,,027,,783
1751,HALIFAX,ENF 2,405,3591,01,01,432,3447,04,04,405,3501,,027,,3204
2695,HALIFAX,ENF1,954,5373,01,01,1080,5265,04,04,1080,5220,,027,,5310
1752,HALIFAX,FAUCT,2205,1251,01,01,1935,1647,04,04,1944,1602,,027,,2754
1753,HALIFAX,HAL,738,2025,01,01,765,1998,04,04,711,1944,,027,,2016
1754,HALIFAX,HOL,657,5958,01,01,522,6156,04,04,495,6075,,027,,5319
2696,HALIFAX,HPR,1575,2286,01,01,1494,2295,04,04,1611,2178,,027,,2178
1755,HALIFAX,LIT 1,1008,3969,01,01,990,3663,04,04,1044,3555,,027,,3339
1756,HALIFAX,LIT 2,3555,1980,01,01,3483,2079,04,04,3600,1863,,027,,3735
1757,HALIFAX,RINGW,396,4365,01,01,387,4266,04,04,423,4194,,027,,2349
1758,HALIFAX,RR 10,4878,2727,01,01,4545,3213,04,04,4608,3060,,027,,6642
1759,HALIFAX,RR 11,4518,2160,01,01,4239,2529,04,04,4383,2331,,027,,5265
1760,HALIFAX,RR 3,2232,1071,01,01,2178,1287,04,04,2187,1224,,027,,2853
1761,HALIFAX,RR 4,2502,918,01,01,2349,1206,04,04,2340,1125,,027,,2916
1762,HALIFAX,RR 5,1827,657,01,01,1728,900,04,04,1674,972,,027,,2115
1763,HALIFAX,RR 6,2097,702,01,01,1998,855,04,04,1926,828,,027,,2304
1792,HALIFAX,RR 7,585,1746,01,01,630,1782,04,04,585,1773,,027,,1845
1793,HALIFAX,RR 8,1593,1251,01,01,1413,1458,04,04,1413,1413,,027,,2466
1794,HALIFAX,RR 9,1665,4158,01,01,1584,4023,04,04,1539,4059,,027,,4257
2697,HALIFAX,RR1-2,2304,1044,01,01,2232,1215,04,04,2178,1242,,027,,2799
2698,HALIFAX,SN,2529,6345,01,01,2484,6084,04,04,2961,5724,,027,,5247
1795,HALIFAX,WEL 1,441,2223,01,01,459,2214,04,04,468,2142,,027,,1962
1796,HALIFAX,WEL 2,729,963,01,01,684,1035,04,04,693,990,,027,,1332
1797,HALIFAX,WEL 3,1503,3384,01,01,1386,3573,04,04,1413,3510,,027,,4158
220,HARNETT,PR01,9350,5620,02,02,9740,5830,12,12,9510,6070,053,053,9160,6410
258,HARNETT,PR07,49200,30912,02,02,51168,32208,12,12,48576,34512,"051,053","051,053",23832,17808
221,HARNETT,PR08,9590,5580,02,02,10210,5710,12,12,9040,6970,053,053,9730,6170
223,HARNETT,PR16,6610,4700,02,02,6940,4980,12,12,6560,5230,051,051,5730,6090
215,HARNETT,PR20,2910,4690,04,04,2760,5090,12,12,2780,5030,053,053,2770,5070
217,HARNETT,PR23,6080,3930,04,04,5810,4730,12,12,5670,4910,051,051,4010,6640
216,HARNETT,PR24,11420,3800,02,02,12230,3890,12,12,10950,5120,053,053,11370,4780
218,HARNETT,PR25,5580,6270,02,02,6250,5840,12,12,5590,6330,053,053,5830,6290
222,HARNETT,PR26,7920,3810,02,02,8690,3760,12,12,7850,4430,053,053,7050,5450
2236,HARNETT,PR28,12210,3820,02,02,12650,3960,12,12,11670,4680,051,051,10660,5790
219,HARNETT,PR29,8510,4840,02,02,9550,4320,12,12,8390,5290,053,053,8330,5530
2699,HARNETT,PR31,1870,2190,04,04,1880,2390,12,12,1790,2480,053,053,1930,2350
2646,HARNETT,PR32,5210,2580,02,02,5520,2760,12,12,4870,3360,053,053,4990,3300
2524,HAYWOOD,AC,4490,3430,11,11,5000,3230,50,50,4230,4050,119,119,4280,3990
2527,HAYWOOD,BC,70,40,11,11,80,50,50,50,70,60,118,118,70,60
279,HAYWOOD,BE-1,2730,1460,11,11,3060,1430,50,50,2600,1900,118,118,2610,1880
893,HAYWOOD,BE-2,2030,2000,11,11,2410,1960,50,50,1960,2410,118,118,2060,2230
284,HAYWOOD,BE-3,4330,2770,11,11,5120,2680,50,50,4510,3280,118,118,4490,3220
288,HAYWOOD,BE-4,3680,2270,11,11,4270,2040,50,50,3740,2570,118,118,3560,2720
285,HAYWOOD,BE-7,3190,1460,11,11,3620,1250,50,50,3130,1740,118,118,3110,1720
283,HAYWOOD,BE56,3190,3880,11,11,3780,3730,50,50,3150,4370,118,118,3260,4220
2525,HAYWOOD,CE,1090,410,11,11,1160,370,50,50,980,560,118,118,1010,490
891,HAYWOOD,CL-N,4770,3700,11,11,5390,3470,50,50,4450,4430,118,118,4770,4060
282,HAYWOOD,CL-S,4810,3970,11,11,5620,3810,50,50,4820,4680,118,118,4890,4440
287,HAYWOOD,CR,3770,3450,11,11,4200,3340,50,50,3560,4120,118,118,3700,3820
281,HAYWOOD,EF,2990,1490,11,11,3250,1470,50,50,2980,1770,118,118,2890,1830
280,HAYWOOD,FC-1,1620,1410,11,11,1790,1330,50,50,1540,1600,118,118,1500,1570
290,HAYWOOD,FC-2,540,320,11,11,570,310,50,50,490,380,118,118,480,390
286,HAYWOOD,HA,1450,1890,11,11,1770,1830,50,50,1620,2110,119,119,1530,2190
892,HAYWOOD,ID,2150,2040,11,11,2290,2050,50,50,2030,2360,119,119,2160,2240
2521,HAYWOOD,IH,41328,30144,11,11,45312,28944,50,50,40080,34464,"118,119","118,119",19464,17424
2528,HAYWOOD,JC,6620,5330,11,11,7590,5050,50,50,6790,5920,118,118,6650,5900
277,HAYWOOD,LJ,4040,5180,11,11,4520,4860,50,50,3410,6040,119,119,3660,5810
