shape_id,county_name,precinct_id,sen_red,sen_blue,con_any_districts,con_red_votes,con_blue_votes,sldu_districts,sldu_red_votes,sldu_blue_votes,sldl_districts,sldl_red_votes,sldl_blue_votes,population,white_pop,black_pop,asian_pop,hispanic_pop,other_pop,median_age,median_income,education_pop,school_pop,diploma_pop,college_pop,graduate_pop,area_km2
251,DURHAM,23,184,1198,1,193,1217,20,,1269,31,199,1202,10863,1457,6843,296,1835,433,69,94987,6527,1026,1885,3033,583,13
308,DURHAM,24,473,715,1,465,718,2022,352,523,30031,159,411,4713,2462,1417,112,676,46,41,47081,3525,463,853,1607,603,7
204,DURHAM,25,511,339,6,525,336,2022,464,385,50,540,322,6718,4085,1716,171,639,106,50,80456,4826,308,1500,2369,649,32
191,DURHAM,26,395,198,6,405,193,22,350,239,50,407,189,2685,1716,738,5,156,71,13,24800,2219,207,952,800,261,52
458,DURHAM,27,392,766,4,391,777,22,360,779,30,,842,2940,2026,459,193,194,67,15,26956,2156,76,269,1073,738,6
316,DURHAM,28,748,478,6,783,478,22,694,560,50,796,465,6341,4051,1743,11,368,167,31,58568,5241,489,2247,1888,616,123
195,DURHAM,29,490,791,1,482,808,2022,137,838,31050,287,699,9964,3127,4993,75,1515,253,50,76447,6343,985,2391,2478,489,56
461,DURHAM,30-1,513,1175,1,502,1194,2022,286,809,30031,216,748,10144,4071,4051,432,1197,393,45,106440,6856,540,1266,3684,1367,21
200,DURHAM,30-2,309,1694,1,322,1714,2022,70,1752,31050,254,1672,7290,2140,3979,76,977,117,33,51826,4798,555,1413,2191,640,17
460,DURHAM,31,457,773,1,469,783,2022,396,598,30031,101,595,8010,2690,3029,529,1449,313,37,67971,5214,820,1042,2507,845,15
198,DURHAM,32,504,340,13,507,338,22,472,360,50,494,339,4686,3230,1005,79,217,154,51,93652,3514,274,942,1778,520,69
148,DURHAM,33,374,983,4,362,1017,2022,313,746,29030,,882,11055,4307,3997,1185,1092,474,46,90842,7762,477,1186,4445,1655,50
2386,DURHAM,34-1,144,734,1,148,736,20,,756,29,,750,4823,1759,2207,222,401,233,27,50085,3350,201,505,1841,802,4
2387,DURHAM,34-2,123,1251,1,134,1255,2022,38,1057,29031,34,905,6617,1123,4426,128,705,234,32,48566,3941,344,880,1832,886,6
2670,DURHAM,35.3,683,1709,4,659,1779,2022,515,1338,29030,,1355,11211,6311,2847,834,857,363,75,162773,7945,570,1084,3678,2613,19
315,DURHAM,36,160,704,4,164,715,2022,153,671,29,,731,4683,1978,1314,164,1066,161,28,41079,3358,531,535,1484,807,3
207,DURHAM,37,767,917,6,767,929,2022,646,1002,30031,9,1080,8187,5006,1508,362,1056,254,62,70496,6127,702,1439,2749,1238,15
206,DURHAM,38,440,1154,4,422,1202,2022,352,931,29030,,871,10932,4933,2650,619,2293,438,57,84319,7633,1104,1143,3421,1965,15
310,DURHAM,39,612,977,4,587,1020,2022,465,849,29030,,859,3816,3045,520,63,96,92,51,151544,2869,38,203,1391,1236,6
457,DURHAM,40,60,542,1,73,541,2022,35,291,29,,539,1965,856,598,71,354,87,11,14225,1397,228,321,513,335,2
419,DURHAM,41,13,502,1,13,497,20,,499,29,,499,1467,17,1283,19,138,10,15,12172,1027,195,389,381,62,2
420,DURHAM,42,9,373,1,6,377,20,,376,29,,369,2079,50,1776,30,190,33,20,17290,1244,244,474,456,70,2
309,DURHAM,43,680,1711,4,657,1754,2022,552,1652,30,,1812,8693,5939,1004,729,657,365,47,81500,6368,350,607,2650,2760,20
252,DURHAM,44,753,821,6,769,816,2022,689,719,50,797,801,7326,5678,1175,114,194,165,51,94418,5199,164,1205,2517,1313,28
205,DURHAM,45,713,799,6,735,801,2022,605,851,31050,685,640,4956,3122,1219,107,410,98,36,62910,3524,214,1021,1678,611,20
255,DURHAM,46,179,647,1,187,664,2022,7,650,31,180,662,4811,1817,1788,111,1028,67,39,44334,3322,602,885,1420,415,5
149,DURHAM,47,25,555,1,27,551,20,,556,29031,6,494,3901,201,3165,53,399,83,31,29602,2482,402,827,962,292,5
152,DURHAM,48,172,548,4,167,566,2022,150,414,29030,,429,2541,1527,748,30,204,32,22,41940,1968,54,277,1054,583,3
314,DURHAM,50,384,936,4,391,963,2022,327,920,30,,1051,5853,3110,1302,774,522,145,42,50686,4363,358,778,1964,1264,8
459,DURHAM,51,368,1286,4,370,1325,22,356,1319,29030,,938,6139,3947,1180,594,379,39,37,82354,4717,42,564,2175,1936,4
151,DURHAM,52,94,876,1,103,874,20,,910,31,102,882,5258,635,2759,20,1753,91,25,31047,3248,833,925,1377,113,6
462,DURHAM,53-1,260,668,4,255,691,2022,238,627,29030,,540,4027,2253,1017,343,367,47,27,58604,2768,147,242,1396,983,6
311,DURHAM,53-2,389,974,4,380,999,22,365,999,30,,1054,6894,4950,916,661,313,54,42,101485,4781,124,369,2127,2162,25
423,DURHAM,54,276,1231,1,296,1221,2022,88,959,29,,1273,6742,3068,2472,305,682,214,39,69029,4846,244,705,2493,1404,6
2703,DURHAM,55-11,6,510,1,13,509,20,,508,29,,503,2975,110,2481,42,261,81,27,24502,1447,310,558,514,64,2
2704,DURHAM,55-49,4,381,1,8,383,20,,384,29,,384,1322,85,1045,39,117,37,8,12264,455,58,167,183,46,1
241,EDGECOMBE,0101,45,512,1,47,517,3,,510,23,,517,3638,896,2595,0,56,91,50,39664,2467,536,884,960,88,26
305,EDGECOMBE,0102,305,392,113,284,431,3,,507,23,,498,4546,1856,2489,0,72,129,46,35891,3145,747,1253,944,201,31
306,EDGECOMBE,0103,372,283,13,372,265,3,,421,23,,422,3959,2050,1458,0,364,88,34,25996,2774,758,1043,746,227,21
244,EDGECOMBE,0104,238,252,1,219,292,3,,374,23,,367,2250,947,837,0,429,36,26,21287,1552,434,487,554,77,18
307,EDGECOMBE,0201,179,214,1,152,242,3,,264,23,,266,1357,488,866,0,0,4,18,14083,954,273,395,269,16,107
298,EDGECOMBE,0301,54,79,1,41,97,3,,92,23,,93,1509,662,844,0,0,3,20,15739,1086,328,442,295,21,149
297,EDGECOMBE,0401,66,122,1,50,143,3,,142,23,,146,881,386,493,0,0,2,11,9192,634,192,258,172,12,87
246,EDGECOMBE,0501,89,95,1,89,103,3,,127,23,,120,1961,775,767,0,376,42,26,24543,1329,387,509,384,49,91
242,EDGECOMBE,0601,86,295,1,75,305,3,,302,23,,314,1274,364,827,0,6,76,25,25878,857,194,418,227,17,142
240,EDGECOMBE,0701,115,380,1,115,381,3,,412,23,,422,3192,807,2084,7,232,61,39,32668,2327,641,982,631,73,138
247,EDGECOMBE,0801,215,118,13,204,115,3,,193,23,,197,2652,1727,652,8,120,145,28,34757,1869,396,796,617,60,100
303,EDGECOMBE,0901,263,128,113,269,122,3,,212,23,,211,1724,1224,356,9,56,79,22,28186,1197,255,505,386,51,66
248,EDGECOMBE,1001,230,229,13,239,215,3,,283,23,,288,3078,1616,1328,0,135,0,42,30099,2205,479,1060,623,43,62
304,EDGECOMBE,1101,197,129,113,180,103,3,,185,23,,178,1796,1031,546,0,108,111,15,16364,1288,272,558,432,25,65
301,EDGECOMBE,1201,28,753,1,32,756,3,,731,23,,754,2262,259,1895,9,29,70,15,12858,1389,260,613,465,52,5
245,EDGECOMBE,1202,5,318,1,9,317,3,,285,23,,310,932,146,745,0,8,33,6,3426,604,150,273,169,11,4
299,EDGECOMBE,1203,374,340,113,199,299,3,,468,23,,459,12122,2091,9491,14,164,362,83,67678,7683,1608,3443,2417,214,84
243,EDGECOMBE,1204,9,414,1,9,416,3,,389,23,,408,1384,64,1312,0,1,8,11,9260,824,140,375,278,31,4
300,EDGECOMBE,1205,2,238,1,2,237,3,,218,23,,223,808,51,744,1,4,7,6,5458,486,85,219,164,18,4
302,EDGECOMBE,1301,255,104,13,265,97,3,,204,23,,191,2662,2108,492,0,57,5,26,23717,1728,312,876,521,19,74
296,EDGECOMBE,1401,249,41,13,240,46,3,,141,23,,136,1314,913,366,0,25,9,12,10658,853,163,425,254,10,32
2137,FORSYTH,011,1151,763,5,1223,759,31,1183,764,75,1233,709,4832,3734,648,24,398,28,57,93462,3315,196,1028,1692,399,11
2260,FORSYTH,012,821,278,5,855,271,31,807,296,75,848,258,4747,4065,255,33,318,77,95,93666,3496,361,1500,1478,158,32
1892,FORSYTH,013,965,701,5,1000,704,3132,564,496,75,1038,633,6334,5007,799,100,360,69,45,65796,4464,223,1537,2263,440,12
1881,FORSYTH,014,665,259,5,695,263,31,673,273,75,708,234,3986,3354,362,25,174,72,47,51359,2861,297,1036,1282,246,13
1969,FORSYTH,015,543,256,5,565,257,31,552,266,75,579,234,2337,2054,249,9,1,24,37,47095,1732,117,706,736,173,18
1869,FORSYTH,021,1175,389,5,1222,396,31,1186,395,74,1213,381,6131,5445,380,29,208,69,72,113009,4452,375,1651,2088,338,76
1946,FORSYTH,031,529,364,5,546,375,3132,395,260,72074,453,244,4277,2328,1141,0,777,31,32,38036,2932,415,1275,1181,61,23
1945,FORSYTH,032,706,429,5,744,418,3132,571,283,74,738,404,3583,2306,688,31,505,52,55,60311,2618,347,885,1136,249,22
2035,FORSYTH,033,403,550,5,414,565,3132,29,637,72074,65,616,3318,1499,1190,46,559,23,35,37211,2286,477,889,825,96,15
1989,FORSYTH,034,549,317,5,585,322,31,564,329,74,577,319,2507,2022,242,61,121,61,30,36190,1841,207,690,789,155,14
1911,FORSYTH,042,627,604,12,1276,1195,3132,299,548,71075,542,406,7355,3209,2007,45,1880,214,41,49925,4694,772,1702,1797,423,20
1893,FORSYTH,043,537,448,5,557,450,3132,428,276,71075,469,231,7494,3141,1821,22,2248,262,72,73993,4353,1103,1652,1396,202,24
1949,FORSYTH,051,822,420,5,880,404,31,848,415,75,909,363,3650,3346,140,71,45,48,54,63374,2696,103,907,1416,270,10
1992,FORSYTH,052,411,260,5,436,245,31,430,245,75,503,180,1638,1517,46,33,33,8,16,26024,1205,45,237,686,238,4
1964,FORSYTH,053,752,347,5,755,371,31,756,348,75,800,308,3493,2936,298,108,127,24,32,51843,2381,142,666,1220,354,13
1947,FORSYTH,054,931,530,5,998,509,31,943,527,75,1042,433,3419,3167,96,70,69,18,32,54325,2515,94,496,1430,496,9
1948,FORSYTH,055,1096,550,5,1153,525,31,1111,535,75,1187,452,3946,2955,127,172,522,169,39,57778,2667,203,627,1363,474,12
1879,FORSYTH,061,526,346,5,570,341,3132,379,200,74,551,340,3149,2107,213,77,749,3,35,27581,2119,382,758,887,93,8
1971,FORSYTH,062,614,378,5,656,364,31,644,364,74,643,361,1622,1263,153,33,151,21,18,21430,1152,143,367,593,49,6
1896,FORSYTH,063,1224,538,5,1284,532,3132,1228,477,75,1308,475,6035,4945,658,49,313,72,73,85187,4264,440,1457,1996,371,22
2032,FORSYTH,064,307,187,5,309,191,3132,196,114,74,300,189,1430,1112,131,39,98,49,14,17559,1041,110,334,472,125,3
2101,FORSYTH,065,1208,594,5,1263,579,3132,1206,535,75,1302,492,5314,4242,509,128,261,173,55,68016,3835,343,1272,1719,501,9
1870,FORSYTH,066,654,260,5,678,266,3132,654,237,74,686,247,4797,2866,483,69,1253,126,46,58021,3260,564,1481,1073,142,14
1952,FORSYTH,067,428,278,5,442,280,3132,52,336,74,445,272,1700,1378,201,29,50,41,19,21312,1205,108,430,562,106,4
2181,FORSYTH,068,811,394,5,846,400,31,839,388,74,850,381,1398,1239,90,6,60,3,11,21490,1004,63,268,576,97,9
1994,FORSYTH,071,1096,612,5,1128,619,31,1120,596,79,1170,543,4161,3476,456,65,94,70,31,55339,2951,172,831,1491,457,8
1987,FORSYTH,072,1425,827,5,1490,817,3132,1353,737,79,1500,733,6205,4468,682,514,441,100,46,85167,4146,231,1065,2179,672,17
1951,FORSYTH,073,1119,413,5,1121,437,31,1117,407,79,1163,362,5821,4911,302,336,216,56,35,69367,4031,99,946,2251,735,46
1970,FORSYTH,074,736,654,5,767,667,31,750,651,79,806,586,4574,3776,366,70,204,157,44,71709,3254,139,772,1665,677,8
1965,FORSYTH,075,256,93,5,264,96,31,259,88,79,261,84,1733,1562,59,12,62,39,19,31128,1238,69,338,687,144,10
1990,FORSYTH,081,446,862,5,508,839,3132,33,946,72074,282,626,4388,2021,1469,7,852,39,41,34847,2958,572,1402,889,94,17
1880,FORSYTH,082,812,1175,5,863,1139,3132,85,1289,72074,691,715,6652,2845,3217,15,472,103,61,61518,4305,666,1592,1700,347,22
2034,FORSYTH,083,251,696,5,290,670,32,,751,72074,226,443,3351,1625,1323,4,371,27,33,29063,2322,361,1110,749,102,11
1943,FORSYTH,091,659,284,5,684,285,31,670,278,74,688,264,3875,3429,336,39,14,57,48,59077,2817,228,1171,1166,252,47
1944,FORSYTH,092,606,230,5,627,241,31,597,251,74,633,219,2742,2293,363,33,28,25,43,49349,2113,174,832,926,181,30
1961,FORSYTH,101,536,562,5,562,562,3132,187,530,72074,417,354,2468,1229,502,1,691,44,22,25228,1604,287,543,623,151,9
2029,FORSYTH,111,591,211,5,623,208,3132,594,206,74,611,210,4379,3050,901,20,392,16,58,55676,3179,567,1346,1146,119,47
1868,FORSYTH,112,758,438,5,806,443,3132,621,307,74,785,441,4885,3818,792,1,231,42,60,73718,3351,403,1476,1401,71,38
2036,FORSYTH,122,871,1239,5,907,1230,3132,340,1123,71075,538,987,11409,6532,3636,126,977,139,69,109536,7845,547,1855,4210,1233,24
1996,FORSYTH,123,665,548,5,712,527,3132,506,371,71079,725,471,5394,3123,908,608,493,261,35,45528,3889,245,1012,1889,742,7
1967,FORSYTH,131,906,631,5,935,641,3132,906,601,74,958,605,4033,3259,411,193,95,74,46,78279,3011,122,832,1589,468,15
1988,FORSYTH,132,1051,713,5,1093,721,3132,778,464,74,1119,671,4527,3826,420,118,83,80,52,81077,2971,166,1002,1371,432,25
1950,FORSYTH,133,1691,939,5,1779,912,31,1744,896,74079,1058,443,6275,5373,460,135,125,182,75,125429,4368,238,1099,2243,789,37
2065,FORSYTH,201,195,1219,5,249,1160,32,,1223,72,,1217,6582,1926,3252,84,1268,52,31,27539,3912,747,993,1851,321,6
1905,FORSYTH,203,14,620,12,40,1203,32,,608,72,,580,2662,49,2181,0,338,93,36,20960,1518,359,616,505,38,1
2141,FORSYTH,204,39,587,12,79,1143,32,,584,72,,555,2686,220,1777,18,610,61,29,22709,1535,388,600,485,62,4
1904,FORSYTH,205,8,343,12,8,677,32,,327,72,,322,1757,484,1123,3,117,30,35,29939,1138,196,322,470,148,2
2139,FORSYTH,206,63,707,12,147,1367,32,,699,72,,670,3491,606,2085,18,737,45,24,21034,2052,466,641,825,120,5
2033,FORSYTH,207,152,697,5,178,674,32,,721,72,,714,4604,1310,1851,39,1348,56,33,32369,2903,770,992,972,168,7
1898,FORSYTH,301,4,371,12,11,714,32,,363,72,,345,1854,111,1504,0,234,5,20,10694,1014,415,325,238,36,1
1899,FORSYTH,302,18,457,12,31,910,32,,452,72,,427,3104,220,1945,0,757,182,22,21735,1700,442,794,445,21,3
1909,FORSYTH,303,0,291,12,8,571,32,,282,72,,273,1033,54,873,2,90,14,8,4722,510,173,165,156,16,1
1882,FORSYTH,304,15,1041,12,45,2046,32,,1025,72,,944,3888,109,3516,12,214,38,32,26872,2350,544,838,901,68,5
1901,FORSYTH,305,10,743,12,27,1446,32,,740,72,,686,1674,146,1441,6,67,13,15,14478,1126,206,424,455,40,3
2140,FORSYTH,306,75,489,5,96,476,32,,507,72074,19,465,2150,442,1028,1,626,54,16,15105,1264,323,560,352,30,4
1867,FORSYTH,401,34,685,12,91,1342,32,,690,71,48,675,4846,1356,2614,97,712,67,31,30643,2909,558,1005,1113,233,10
1907,FORSYTH,402,8,604,12,25,1186,32,,591,72,,554,1864,99,1549,4,185,27,19,9262,1026,299,377,308,42,2
1902,FORSYTH,403,25,591,12,65,1131,32,,583,71072,33,455,3756,683,2639,25,367,41,85,39883,2674,683,998,758,235,3
1968,FORSYTH,404,67,690,12,170,1329,32,,699,71,80,670,2572,658,1774,45,72,22,49,28936,1791,367,624,626,174,2
2179,FORSYTH,405,10,506,12,30,993,32,,510,71,13,511,4396,724,2688,46,705,235,37,20974,1019,388,308,323,0,3
1985,FORSYTH,501,70,920,12,135,1808,32,,913,71,68,919,2850,598,1623,51,540,39,23,18550,1811,442,670,657,43,5
1986,FORSYTH,502,21,603,12,43,1177,32,,600,71,15,607,2530,353,1574,13,547,42,22,14963,1431,448,499,470,15,3
2183,FORSYTH,503,65,491,5,104,463,32,,507,71,75,488,2971,855,1109,41,922,43,40,34650,1566,482,537,486,60,3
2180,FORSYTH,504,57,388,12,114,766,32,,402,71,58,393,2320,451,1026,4,691,148,21,16215,1369,489,477,360,43,3
1900,FORSYTH,505,132,524,12,263,1051,32,,566,71,136,523,2995,927,1112,13,849,95,25,24960,1811,360,670,678,103,7
1908,FORSYTH,506,235,343,5,247,350,32,,430,71,233,352,1914,1020,359,23,470,42,10,13459,1286,204,470,473,139,5
1903,FORSYTH,507,685,1177,5,727,1156,3132,11,1355,71075,480,603,7111,3113,2391,179,1131,298,52,64961,4336,727,1628,1752,230,14
1883,FORSYTH,601,185,536,5,200,535,3132,17,514,71075,159,423,2765,1397,592,76,643,57,21,20822,1695,335,451,642,266,2
1995,FORSYTH,602,560,1007,5,650,951,32,,1165,71075,411,710,4415,2516,1407,90,369,32,36,43377,3209,216,946,1591,457,7
1865,FORSYTH,603,191,691,5,202,694,32,,739,71,198,687,3098,1883,673,48,452,43,46,45297,1931,311,538,786,296,3
1895,FORSYTH,604,122,365,5,132,357,3132,47,276,71075,103,199,4641,1876,1013,53,1571,129,24,28537,2664,539,700,1071,354,4
2138,FORSYTH,605,440,916,5,481,900,32,,1044,71,472,894,5617,2074,1499,11,1854,179,34,37593,3255,695,1086,1222,252,7
2182,FORSYTH,606,246,423,5,281,413,32,,483,71,256,428,2547,807,824,10,869,36,29,25371,1653,365,662,561,66,3
1894,FORSYTH,607,481,650,5,513,644,32,,772,71075,463,443,967,566,301,45,46,10,7,9232,720,62,185,389,84,3
2095,FORSYTH,701,416,322,5,417,330,3132,380,250,71074,397,250,1864,1602,132,26,73,31,29,64686,1360,44,159,713,444,2
2136,FORSYTH,702,269,491,5,285,491,3132,266,403,75,330,423,1697,1247,189,65,186,9,15,19777,1230,93,296,593,248,2
1910,FORSYTH,703,215,387,5,227,399,3132,203,366,71075,263,322,1327,835,168,42,272,10,11,13315,913,106,216,416,175,1
1897,FORSYTH,704,285,525,5,293,532,3132,208,337,75,323,475,2214,1376,274,51,491,21,24,29564,1554,208,369,706,272,2
1963,FORSYTH,705,327,599,5,350,594,3132,131,422,71075,283,324,5487,2790,1620,250,776,52,46,56145,3760,397,1091,1859,413,7
2098,FORSYTH,706,208,342,5,225,339,32,,380,79,240,302,2403,969,742,146,384,162,17,17169,1513,241,382,743,147,2
1962,FORSYTH,707,280,342,5,288,359,3132,219,209,71074,198,177,2061,1422,334,69,206,31,20,38691,1438,98,302,716,323,3
2097,FORSYTH,708,753,933,5,801,920,3132,181,932,71075,754,648,5187,2869,1300,178,697,142,48,63005,3368,341,1137,1534,355,10
2066,FORSYTH,709,471,686,5,521,659,3132,75,739,75,556,593,4411,2145,1445,588,140,93,34,46069,3294,360,876,1532,526,14
2063,FORSYTH,801,329,391,5,350,389,31,342,371,72,,471,1511,1376,104,19,12,0,27,41585,1056,4,124,626,302,3
2099,FORSYTH,802,591,422,5,590,419,31,579,401,72,,596,1885,1740,91,21,25,9,34,67214,1335,6,130,760,439,3
2100,FORSYTH,803,729,381,5,719,395,31,734,350,72,,639,1898,1789,14,17,40,38,33,93753,1379,14,88,717,560,2
1866,FORSYTH,804,446,361,5,458,360,31,449,342,74,442,365,1639,1506,27,38,29,40,23,53062,1164,38,130,625,372,2
1864,FORSYTH,805,785,662,5,791,672,31,796,629,74,788,661,2702,2370,75,37,126,95,33,61232,1935,70,330,1021,515,3
2096,FORSYTH,806,605,391,5,634,389,3132,594,376,74079,427,181,3149,2458,294,91,179,127,39,60410,2292,84,493,1210,504,3
2027,FORSYTH,807,576,468,5,596,451,3132,541,426,79,607,409,2244,1593,219,152,174,106,18,25529,1643,70,401,817,354,3
1966,FORSYTH,808,466,762,5,484,759,3132,153,711,71079,436,437,3420,2200,561,189,311,159,33,48780,2359,188,523,1211,436,4
2028,FORSYTH,809,914,714,5,915,725,31,916,671,74,975,660,2987,2891,26,13,34,24,49,128592,2214,44,300,1108,762,5
2094,FORSYTH,901,439,599,5,445,605,3132,369,307,72,,710,1769,1361,308,11,59,30,39,44820,1345,97,219,689,341,2
1906,FORSYTH,902,124,532,5,143,524,32,,550,71,131,519,1749,1118,522,32,69,8,34,25642,1353,158,249,687,260,1
2068,FORSYTH,903,434,746,5,455,727,3132,319,433,72,,856,4667,3140,949,219,268,92,38,55348,1630,140,301,754,435,4
2031,FORSYTH,904,215,686,5,258,655,32,,743,72,,731,4008,1188,1353,28,1383,56,22,22890,2465,666,823,776,199,4
2067,FORSYTH,905,265,562,5,296,542,3132,141,336,72,,587,5110,2330,1713,176,858,34,21,23666,2522,333,658,1197,335,4
1993,FORSYTH,906,689,835,5,712,833,3132,413,546,74,744,786,3768,2346,718,121,434,150,29,36682,2810,176,612,1418,604,6
2064,FORSYTH,907,363,588,5,413,560,3132,287,402,72,,680,2202,1371,420,71,254,88,17,21430,1643,103,358,829,353,3
1991,FORSYTH,908,897,682,5,914,693,3132,921,650,72,,915,3679,2787,250,72,497,72,27,46054,2481,255,434,1180,613,6
2030,FORSYTH,909,311,357,5,327,355,3132,127,276,72,,444,1766,1341,117,34,239,34,13,22161,1190,123,207,565,294,3
2422,FRANKLIN,01,272,649,1,269,658,18,271,663,7,,745,274,110,149,0,12,3,3,1814,178,38,64,63,14,6
2421,FRANKLIN,02,252,471,1,252,481,18,268,477,7,,573,2484,940,1399,2,100,42,34,17674,1691,373,604,608,106,57
2423,FRANKLIN,03,607,686,113,415,419,18,625,728,7025,197,748,3933,2555,815,10,483,70,51,55067,2690,428,1056,1072,134,66
158,FRANKLIN,05,582,377,13,635,373,18,591,420,25,601,387,5394,3770,906,81,357,280,35,34721,3755,616,1545,1440,154,94
153,FRANKLIN,06,328,504,13,375,486,18,333,534,25,347,496,3262,1544,1065,3,509,140,31,23689,2328,723,1042,533,30,48
154,FRANKLIN,07,546,208,13,576,206,18,541,238,25,557,214,2202,1577,382,0,220,23,18,19862,1504,329,617,508,50,32
155,FRANKLIN,08,687,558,13,733,543,18,671,620,7025,687,386,3769,2481,1038,0,139,110,29,27508,2670,250,1243,927,250,93
871,FRANKLIN,09,455,316,13,484,327,18,414,390,7025,437,228,3420,2212,793,0,306,108,32,28757,2447,350,1096,820,180,117
157,FRANKLIN,10,286,211,1,276,236,18,291,233,7025,202,169,1949,1175,356,0,356,63,23,19803,1403,342,571,439,50,101
870,FRANKLIN,11,289,535,1,283,542,18,291,547,7025,30,638,3014,1600,1155,1,218,39,29,20520,2128,519,851,692,67,138
869,FRANKLIN,12,277,324,13,315,296,18,289,327,7,,421,1734,925,686,0,103,20,17,11143,1250,314,504,406,26,85
156,FRANKLIN,13,563,306,13,590,309,18,563,336,25,558,316,3172,2418,457,0,283,13,26,29662,2147,429,864,773,81,47
2425,FRANKLIN,14,1064,648,13,1118,638,18,1069,689,25,1092,640,5537,4330,685,40,231,251,24,37991,3584,189,1172,1948,275,59
2424,FRANKLIN,15,385,895,1,376,918,18,387,914,7025,73,978,6097,3116,2220,4,697,60,53,41928,4265,1083,1466,1544,173,119
2420,FRANKLIN,16,365,706,1,372,732,18,391,733,7025,31,875,4220,1947,2019,8,223,24,30,25771,2605,509,969,879,248,88
159,FRANKLIN,17,916,506,13,994,480,18,926,555,25,933,514,3566,2753,344,64,207,198,16,22013,2453,326,1008,1006,112,59
2426,FRANKLIN,18,719,435,13,760,431,18,729,463,25,721,442,2964,2320,388,14,113,128,13,20801,1892,65,581,1087,159,28
872,FRANKLIN,19,1172,796,13,1253,763,18,1183,819,25,1212,766,5283,3747,1003,41,357,135,30,48918,3353,379,999,1664,311,38
517,GASTON,01,137,129,10,159,122,43,171,,109,154,,1842,983,747,2,45,65,17,12612,1167,244,461,395,68,2
555,GASTON,02,154,222,10,195,200,43,227,,109,226,,4858,2406,1616,5,628,203,41,43208,2918,594,1174,1015,136,5
590,GASTON,03,121,189,10,139,180,43,164,,109,160,,3313,1660,1290,0,288,76,34,32851,2005,380,812,713,101,3
2489,GASTON,04,587,321,10,644,296,43,669,,109,671,,7531,4100,1911,27,1093,400,85,76413,4690,1201,1932,1460,96,25
564,GASTON,05,105,249,10,142,233,43,162,,109110,113,,4211,1999,1657,16,487,52,48,30250,2762,944,1170,619,30,14
2487,GASTON,06,51,238,10,72,226,43,91,,109,85,,3204,1287,1250,0,614,53,29,25501,2034,636,835,550,13,6
563,GASTON,07,6,206,10,11,198,43,18,,108,22,,2033,677,1156,1,119,81,28,17145,1288,420,506,339,23,4
556,GASTON,08,95,206,10,121,190,43,155,,108,150,,3343,1550,1387,0,296,111,38,32411,1976,583,800,578,16,6
515,GASTON,09,194,147,10,226,137,43,244,,108,235,,2193,1410,596,0,106,81,43,42999,1507,293,494,670,50,3
570,GASTON,10,300,223,10,348,199,43,386,,108,374,,3771,2308,1034,165,215,49,34,33374,2572,193,759,1461,159,3
514,GASTON,11,113,162,10,133,150,43,157,,109,157,,2994,1745,970,30,109,141,33,28579,1993,344,695,840,114,3
565,GASTON,12,336,187,10,406,148,43,443,,108,431,,5985,4100,1098,87,545,154,74,77967,3929,810,1763,1232,125,11
591,GASTON,13,401,218,10,442,209,43,494,,108,476,,4147,2886,712,10,422,117,39,46326,2854,600,1017,1092,145,13
567,GASTON,14,233,111,10,272,87,43,278,,108,267,,2769,1939,527,29,163,110,31,37885,1923,269,624,893,138,4
573,GASTON,15,831,433,10,929,370,43,978,,109,971,,8873,6071,1446,275,893,188,108,171768,5954,414,1684,3106,751,13
558,GASTON,16,628,247,10,730,179,43,731,,109,724,,4733,3839,518,7,337,32,44,79287,3217,217,855,1760,385,10
2490,GASTON,17,590,290,10,654,248,43,677,,109,658,,5667,3940,910,160,322,335,82,89122,3803,639,1200,1600,365,11
568,GASTON,18,654,481,10,767,429,43,833,,108,798,,7318,4454,1706,252,673,232,75,103230,4997,553,1533,2477,434,9
2491,GASTON,19,528,274,10,604,225,43,639,,109,630,,7848,5979,985,102,557,225,98,98063,5233,967,2075,2029,162,43
559,GASTON,20,540,158,10,584,142,43,581,,110,577,,5527,4692,441,1,274,119,91,57805,3850,926,1710,1129,85,37
2488,GASTON,21,272,193,10,308,182,43,340,,110,338,,5054,3764,1016,1,215,59,52,51747,3222,537,1405,1160,120,25
2486,GASTON,22,692,232,10,755,216,43,780,,110,751,,6448,5452,619,4,231,142,81,86534,4430,926,1998,1352,155,64
557,GASTON,23,499,293,10,559,254,43,605,,109,584,,3027,2534,202,80,107,105,29,26927,2114,170,689,1028,227,7
516,GASTON,24,366,234,10,426,211,43,464,,108,441,,3143,2687,198,0,185,72,54,53984,2216,473,796,752,194,7
